instance,z3,cvc5
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13665.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13667.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1367.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13670.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13674.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13679.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13682.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13684.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13686.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13688.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13689.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1369.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13690.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13692.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13694.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_137.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13701.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13707.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13708.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1371.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13710.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13713.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13714.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13716.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13718.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13720.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13722.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13728.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1373.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13731.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13737.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13739.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13742.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13744.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13749.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13752.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13755.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13758.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13760.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13762.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13764.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13766.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13769.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13771.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13772.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13773.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13775.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13776.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13778.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13781.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13783.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13785.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13786.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13790.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13792.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13793.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13795.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13796.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13799.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_138.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13801.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13815.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13817.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13819.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13820.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13822.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13824.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13825.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13827.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13829.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1383.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13831.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13833.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13835.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13837.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1384.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13843.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13844.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13846.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13849.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13850.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13851.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13852.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13854.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13855.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13856.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13858.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13859.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13861.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13863.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13864.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13866.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13867.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13869.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13870.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13872.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13873.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13874.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13875.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13877.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13879.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1388.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13880.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13882.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13884.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13886.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13888.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13891.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13893.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13895.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_139.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1390.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13901.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13903.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13906.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13908.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1391.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13911.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13913.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13915.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13917.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13919.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13921.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13922.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13927.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13929.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13931.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13932.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13937.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13939.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1394.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13943.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13949.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13952.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13954.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13956.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13958.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13960.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13962.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13964.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13967.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1397.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13971.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13972.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13974.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13976.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13977.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13979.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13981.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13982.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13983.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13984.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13986.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13988.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13989.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1399.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13992.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_140.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14001.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14003.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14005.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14007.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14012.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14014.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14015.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14018.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14022.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14024.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14026.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14027.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14029.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14031.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14033.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14036.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14037.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14039.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1404.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14040.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14041.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14042.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14044.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14045.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14046.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14047.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14048.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14051.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14052.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14053.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14054.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14055.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14057.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14058.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14059.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1406.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14061.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14063.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14064.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14066.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14067.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14077.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1408.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14089.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14094.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14095.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14096.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14098.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1410.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14100.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14102.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14104.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14112.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14114.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14115.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14117.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14118.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14119.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14121.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14122.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14123.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14124.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14125.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14126.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14127.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14128.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14129.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1413.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14130.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14131.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14132.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14133.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14134.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14136.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14138.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14139.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14141.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14143.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14145.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14147.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14148.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14149.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1415.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14151.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14152.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14154.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14156.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14158.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14159.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14161.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14162.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14163.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14165.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14166.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14167.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14169.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1417.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14170.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14171.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14173.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14175.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14176.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14177.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14179.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14180.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14184.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1419.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14190.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14193.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14195.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14196.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_142.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14207.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14209.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14211.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14215.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14217.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14219.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14220.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14221.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14222.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14231.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14233.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14235.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14237.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14239.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1424.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14241.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14246.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14250.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14252.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14256.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14258.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14259.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14262.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14264.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14271.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14273.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14274.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14277.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14278.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1428.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14282.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14284.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14286.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14287.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14290.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14292.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14294.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14297.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1430.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14302.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14304.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14305.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14307.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1431.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14312.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14313.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14316.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14321.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14322.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14326.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1433.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14332.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14333.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14335.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14336.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14338.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14339.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14341.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14346.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14347.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14349.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1435.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14351.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14352.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14355.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14357.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14358.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14359.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14361.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14363.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14365.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14367.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14368.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1437.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14370.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14372.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14373.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14375.smt2,False,False
