instance,z3,cvc5
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7897.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3015.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8865.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_931.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13852.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9314.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15794.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6621.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8118.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14424.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15051.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2829.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7209.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10387.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10706.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15733.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16720.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3835.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1785.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1286.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_398.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3759.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7768.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10579.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10533.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4012.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7817.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14477.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17722.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12906.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3088.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4799.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15264.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6521.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6876.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10719.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2117.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1076.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3482.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8737.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15793.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12344.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13200.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_752.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15948.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11722.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2742.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11296.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16056.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13498.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8751.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14220.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10873.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_465.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5275.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7702.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11773.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10026.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16783.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6722.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11193.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10307.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10400.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4483.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13477.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5934.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14485.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17921.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15694.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9036.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3360.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1694.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5009.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10591.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5882.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13884.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14519.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2360.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16891.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12791.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10869.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4189.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_578.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17676.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17270.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15935.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16132.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11013.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3472.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17199.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8412.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13566.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13390.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5516.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2489.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4779.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3441.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11124.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5069.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14793.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12045.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2694.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15527.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_262.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16413.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12286.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2677.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17895.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16196.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2443.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2811.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11575.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14022.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4413.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15686.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13614.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17616.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2456.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7572.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5234.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3143.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14158.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5396.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2734.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9645.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11172.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2187.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14830.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7740.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1424.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_134.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4726.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4452.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3371.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14367.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8212.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14358.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10802.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4654.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6798.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15291.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5925.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13364.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8200.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11359.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17478.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11246.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16115.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2506.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11487.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3128.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12918.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9310.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7085.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13055.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15203.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10110.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16817.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9050.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6118.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15992.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12821.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16642.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8749.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2096.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3187.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5293.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10001.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12845.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6217.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_433.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_996.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15431.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1357.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12052.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7327.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10600.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1975.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7781.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17840.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10899.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2840.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14651.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11475.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15587.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15131.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2059.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13031.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13085.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6995.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9142.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9563.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17349.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14615.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10432.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12191.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6629.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1506.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16471.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10944.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17268.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7106.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15331.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14104.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7772.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11579.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2539.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3266.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4100.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7619.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10341.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3539.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15100.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3999.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10257.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4098.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6704.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4211.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1682.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3438.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_274.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6115.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3694.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5120.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16685.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10084.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12873.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10834.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9805.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14031.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14173.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10446.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12227.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13739.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5738.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2185.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12028.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12884.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14513.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10090.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16655.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15099.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13833.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6606.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2399.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3349.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6742.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1397.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14977.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4841.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6883.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14580.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17468.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11027.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9167.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6953.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7851.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3190.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8677.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10050.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15450.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10362.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6278.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6998.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8803.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8613.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13621.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13637.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16702.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4889.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17224.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13249.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16516.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13186.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16335.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13610.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8141.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11786.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17204.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14121.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4863.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16607.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3165.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14790.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13584.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3264.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13913.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4461.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8661.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17715.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15312.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10134.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9949.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16914.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16165.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1796.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16855.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_7532.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6533.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11101.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10127.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15468.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16836.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4879.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10107.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11972.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4367.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16728.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10394.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5611.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13145.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_935.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17573.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9441.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15288.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17442.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6930.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2984.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_10372.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4256.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8609.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13344.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16152.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1455.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1031.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9454.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17077.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9938.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5984.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9293.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_17351.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15931.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_869.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5928.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_6100.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3016.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_11303.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15305.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_13720.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4989.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_16178.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_14456.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_9205.smt2,True,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_8039.smt2,True,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_5515.smt2,False,True
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_4139.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1916.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_2190.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_15034.smt2,False,False
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_3872.smt2,False,False
