instance,solver,result,time
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12036.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1204.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12040.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12041.smt2,Z3,unsat,0.0911405086517334
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12044.smt2,Z3,unsat,2.4723005294799805
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12045.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12046.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12048.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12050.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12052.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12054.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12055.smt2,Z3,unsat,1.3599066734313965
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12057.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12059.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12061.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12063.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12065.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12067.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12069.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12070.smt2,Z3,unsat,0.5856654644012451
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1208.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12085.smt2,Z3,unsat,1.5539155006408691
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12088.smt2,Z3,sat,2.6969289779663086
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12090.smt2,Z3,unsat,2.0281803607940674
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12095.smt2,Z3,sat,3.0196685791015625
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12096.smt2,Z3,unsat,1.743422031402588
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12099.smt2,Z3,unsat,2.5380287170410156
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_121.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1210.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12101.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12107.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12117.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1212.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12120.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12128.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12132.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12136.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12141.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12145.smt2,Z3,unsat,0.633136510848999
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12150.smt2,Z3,unsat,2.4282047748565674
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12152.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12155.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12157.smt2,Z3,sat,1.2531993389129639
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12158.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1216.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12161.smt2,Z3,unsat,1.6599221229553223
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12162.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12164.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12167.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12168.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12170.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12172.smt2,Z3,unsat,2.3370091915130615
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12174.smt2,Z3,unsat,2.165132999420166
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12175.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12179.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1218.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12183.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12190.smt2,Z3,unsat,1.7426204681396484
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12191.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12193.smt2,Z3,sat,2.146735429763794
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12194.smt2,Z3,unsat,0.3705563545227051
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12195.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12196.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12198.smt2,Z3,unsat,2.323887825012207
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1220.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12200.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12202.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12204.smt2,Z3,sat,0.4749279022216797
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12206.smt2,Z3,sat,0.3072848320007324
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12208.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12210.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12212.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12213.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12216.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12217.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1222.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12224.smt2,Z3,sat,2.9188926219940186
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12226.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12227.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12233.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12238.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12239.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1224.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12240.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12243.smt2,Z3,unsat,0.7664167881011963
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12246.smt2,Z3,sat,1.7399914264678955
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12251.smt2,Z3,sat,0.0511624813079834
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12254.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12256.smt2,Z3,unsat,1.4623932838439941
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1226.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12260.smt2,Z3,unsat,1.0894951820373535
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12264.smt2,Z3,unsat,0.788703441619873
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12265.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12268.smt2,Z3,unsat,0.3702356815338135
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12274.smt2,Z3,unsat,2.94136118888855
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12277.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1228.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12280.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12283.smt2,Z3,unsat,0.6766495704650879
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12284.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12285.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12286.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12287.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12288.smt2,Z3,unsat,1.1348457336425781
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12289.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12291.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12292.smt2,Z3,unsat,2.1001040935516357
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12293.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12294.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12297.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12298.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_123.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1230.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12300.smt2,Z3,sat,1.9196407794952393
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12302.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12303.smt2,Z3,unsat,0.5831429958343506
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12304.smt2,Z3,unsat,1.3578686714172363
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12305.smt2,Z3,unsat,0.45706939697265625
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12306.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12313.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12316.smt2,Z3,unsat,0.4761831760406494
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12317.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12318.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1232.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12320.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12325.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12327.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12328.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12329.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12330.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12334.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12335.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12338.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12339.smt2,Z3,unsat,0.06323122978210449
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1234.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12342.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12344.smt2,Z3,unsat,1.1898057460784912
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12346.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12354.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12357.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1236.smt2,Z3,sat,0.3275437355041504
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12362.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12371.smt2,Z3,unsat,1.8781406879425049
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12376.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1238.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12380.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12382.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12384.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12386.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12388.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12392.smt2,Z3,unsat,0.23676562309265137
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12394.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12395.smt2,Z3,unsat,2.4369730949401855
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12397.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12398.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12399.smt2,Z3,unsat,0.5850071907043457
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12403.smt2,Z3,unsat,2.868638277053833
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12404.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12406.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12407.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12408.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12409.smt2,Z3,unsat,1.0871756076812744
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12410.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12411.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12413.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12414.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12415.smt2,Z3,unsat,0.49514317512512207
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12417.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12420.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12421.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12422.smt2,Z3,sat,0.4921729564666748
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12426.smt2,Z3,unsat,0.038489341735839844
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12427.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1243.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12431.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12433.smt2,Z3,unsat,2.5457606315612793
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12435.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12437.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12440.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12445.smt2,Z3,unsat,0.07894444465637207
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1245.smt2,Z3,sat,1.6599125862121582
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12454.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12456.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12457.smt2,Z3,sat,0.3323633670806885
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12460.smt2,Z3,unsat,0.13071227073669434
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12462.smt2,Z3,unsat,1.819042444229126
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12465.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12467.smt2,Z3,unsat,2.047731399536133
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1247.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12471.smt2,Z3,sat,0.7656054496765137
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12473.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12479.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1248.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12481.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12483.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12487.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12489.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12491.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12492.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12497.smt2,Z3,unsat,2.205101728439331
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12499.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_125.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1250.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12500.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12503.smt2,Z3,unsat,1.2722723484039307
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12504.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12509.smt2,Z3,unsat,0.565587043762207
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12511.smt2,Z3,unsat,0.4064819812774658
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12514.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12519.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1252.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12529.smt2,Z3,unsat,0.25321340560913086
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12530.smt2,Z3,unsat,0.7596406936645508
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12532.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12533.smt2,Z3,unsat,0.11855816841125488
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12534.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12535.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12537.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1254.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12540.smt2,Z3,unsat,0.054754018783569336
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12541.smt2,Z3,unsat,0.15972900390625
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12543.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12544.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12545.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12547.smt2,Z3,sat,0.6444623470306396
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12549.smt2,Z3,unsat,1.5794336795806885
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12554.smt2,Z3,unsat,0.027106523513793945
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12555.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12557.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12559.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1256.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12560.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12563.smt2,Z3,unsat,0.05333137512207031
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1258.smt2,Z3,unsat,0.04913902282714844
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12581.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12584.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12586.smt2,Z3,unsat,1.0052649974822998
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12590.smt2,Z3,unsat,0.03370833396911621
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12592.smt2,Z3,unsat,1.405416488647461
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12594.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12596.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12597.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1260.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12600.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12602.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12604.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12606.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12608.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12610.smt2,Z3,unsat,0.8546464443206787
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12612.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12614.smt2,Z3,unsat,0.5717246532440186
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12616.smt2,Z3,unsat,1.0178370475769043
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12617.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12619.smt2,Z3,unsat,0.07857346534729004
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12622.smt2,Z3,unsat,0.04300427436828613
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12624.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12625.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12627.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12629.smt2,Z3,sat,0.19488739967346191
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1263.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12631.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12639.smt2,Z3,unsat,1.3310954570770264
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1264.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12641.smt2,Z3,unsat,2.6458303928375244
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12642.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12649.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12651.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12653.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12655.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12659.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12661.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12663.smt2,Z3,unsat,0.31295275688171387
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12665.smt2,Z3,unsat,0.8817975521087646
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12666.smt2,Z3,unsat,0.584113359451294
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1267.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12671.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12673.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12677.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12679.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12681.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12683.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12684.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12687.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_1269.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12691.smt2,Z3,unsat,0.5161051750183105
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12693.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12695.smt2,Z3,unsat,0.06040000915527344
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12697.smt2,Z3,unsat,0.6880826950073242
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12698.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12699.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_127.smt2,Z3,unsat,0.017418622970581055
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12701.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12703.smt2,Z3,unsat,0.5971028804779053
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12705.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12711.smt2,Z3,unsat,0.025518417358398438
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12713.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12717.smt2,Z3,unsat,0.11560416221618652
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12718.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12721.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12722.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12723.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12724.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12726.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12727.smt2,Z3,unsat,0.6486728191375732
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12728.smt2,Z3,unsat,2.6178531646728516
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12730.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12731.smt2,Z3,,
/home/z52lu/fastsmtData/smt_data/sage2/all/bench_12733.smt2,Z3,,
